comment_id,survey_id,guest_id,store_id,comment_date,guest_segment,visit_channel,comment_text,primary_theme,secondary_theme,star_rating,sentiment_label,data_source
CMT-010748,SVY-010748,GST-010748,BB-086,2024-03-20,occasional_guest,in_store,Team felt rushed and did not greet guests at the counter.,staff_friendliness,,4,negative,synthetic
CMT-010749,SVY-010749,GST-010749,BB-063,2024-06-19,loyalty_regular,mobile_order,App crashed while I tried to customize my drink and loyalty perks helped.,mobile_app_issues,rewards_value,5,negative,synthetic
CMT-010750,SVY-010750,GST-010750,BB-019,2024-05-08,seasonal_product_explorer,in_store,The espresso tasted burnt today even though it is usually solid and the cashier was helpful.,drink_consistency,staff_friendliness,4,positive,synthetic
CMT-010751,SVY-010751,GST-010751,BB-059,2024-04-23,seasonal_product_explorer,in_store,Window team was fast but the order was wrong at pickup.,drive_thru_experience,,4,neutral,synthetic
CMT-010752,SVY-010752,GST-010752,BB-059,2024-03-01,at_risk_guest,mobile_order,"The latte tasted different than usual, and the line moved reasonably and the pickup shelf was confusing.",speed_of_service,order_accuracy,2,positive,synthetic
CMT-010753,SVY-010753,GST-010753,BB-006,2024-03-27,seasonal_product_explorer,drive_thru,The rewards program does not feel as valuable as it used to.,rewards_value,,4,neutral,synthetic
CMT-010754,SVY-010754,GST-010754,BB-090,2024-06-29,price_sensitive_guest,drive_thru,App crashed while I tried to customize my drink and the store was very clean.,mobile_app_issues,cleanliness,3,positive,synthetic
CMT-010755,SVY-010755,GST-010755,BB-089,2024-05-08,loyalty_regular,in_store,"Mobile ordering was easy, but my drink was not ready when I arrived.",mobile_app_issues,,4,neutral,synthetic
CMT-010756,SVY-010756,GST-010756,BB-043,2024-05-24,seasonal_product_explorer,drive_thru,Prices feel high for the cup size I received.,price_value,drive_thru_experience,4,positive,synthetic
CMT-010757,SVY-010757,GST-010757,BB-036,2024-04-20,loyalty_regular,drive_thru,The rewards program feels valuable as it used to.,rewards_value,,4,positive,synthetic
CMT-010758,SVY-010758,GST-010758,BB-060,2024-02-18,at_risk_guest,in_store,Drive-thru wait felt longer than the in-store line today but seasonal drinks are hit or miss.,drive_thru_experience,seasonal_menu_interest,3,positive,synthetic
CMT-010760,SVY-010760,GST-010760,BB-081,2024-05-03,loyalty_regular,in_store,The staff was friendly even though the drive-thru was backed up and rewards did not feel worthwhile.,staff_friendliness,rewards_value,4,positive,synthetic
CMT-010761,SVY-010761,GST-010761,BB-067,2024-06-05,price_sensitive_guest,mobile_order,Tables were sticky and the restroom needed attention.,cleanliness,,3,positive,synthetic
CMT-010762,SVY-010762,GST-010762,BB-086,2024-03-23,mobile_first_guest,mobile_order,Order was accurate and the barista confirmed my preferences but mobile ordering was easy.,order_accuracy,mobile_app_issues,4,negative,synthetic
CMT-010763,SVY-010763,GST-010763,BB-086,2024-03-10,seasonal_product_explorer,mobile_order,Window team was fast but the order was wrong at pickup.,drive_thru_experience,,5,neutral,synthetic
CMT-010765,SVY-010765,GST-010765,BB-014,2024-06-15,loyalty_regular,in_store,Order was accurate and the barista confirmed my preferences.,order_accuracy,,4,positive,synthetic
CMT-010766,SVY-010766,GST-010766,BB-063,2024-06-09,occasional_guest,mobile_order,App crashed while I tried to customize my drink.,mobile_app_issues,,4,neutral,synthetic
CMT-010767,SVY-010767,GST-010767,BB-031,2024-04-21,loyalty_regular,in_store,Tier benefits are unclear and hard to redeem.,rewards_value,,4,positive,synthetic
CMT-010768,SVY-010768,GST-010768,BB-014,2024-01-05,loyalty_regular,in_store,Tables were sticky and the restroom needed attention.,cleanliness,order_accuracy,4,negative,synthetic
CMT-010769,SVY-010769,GST-010769,BB-047,2024-03-27,at_risk_guest,mobile_order,Window team was fast but the order was wrong at pickup.,drive_thru_experience,,3,neutral,synthetic
CMT-010770,SVY-010770,GST-010770,BB-066,2024-06-20,seasonal_product_explorer,mobile_order,"Happy hour pricing helped, but regular menu prices still feel steep and the app worked fine.",price_value,mobile_app_issues,4,positive,synthetic
CMT-010771,SVY-010771,GST-010771,BB-041,2024-06-10,loyalty_regular,drive_thru,The espresso tasted burnt today even though it is usually solid and value was fair today.,drink_consistency,price_value,4,positive,synthetic
CMT-010772,SVY-010772,GST-010772,BB-031,2024-04-30,price_sensitive_guest,mobile_order,The line took forever even though there were only three people ahead of me and the store was very clean.,speed_of_service,cleanliness,3,neutral,synthetic
CMT-010773,SVY-010773,GST-010773,BB-046,2024-04-25,seasonal_product_explorer,mobile_order,"Mobile ordering was easy, but my drink was not ready when I arrived.",mobile_app_issues,,5,negative,synthetic
CMT-010774,SVY-010774,GST-010774,BB-040,2024-04-27,price_sensitive_guest,mobile_order,Menu feels repetitive for frequent visitors and value was fair today.,seasonal_menu_interest,price_value,3,negative,synthetic
CMT-010775,SVY-010775,GST-010775,BB-034,2024-01-28,occasional_guest,delivery,Tables were sticky and the restroom needed attention.,cleanliness,,4,neutral,synthetic
CMT-010776,SVY-010776,GST-010776,BB-068,2024-02-21,occasional_guest,in_store,Promo redemption made this visit feel like a good deal.,price_value,,3,positive,synthetic
CMT-010777,SVY-010777,GST-010777,BB-032,2024-05-20,mobile_first_guest,mobile_order,The store was clean and the cashier was helpful.,staff_friendliness,,4,positive,synthetic
CMT-010778,SVY-010778,GST-010778,BB-029,2024-03-26,loyalty_regular,mobile_order,The staff was friendly even though the drive-thru was backed up.,staff_friendliness,,5,positive,synthetic
CMT-010779,SVY-010779,GST-010779,BB-029,2024-03-05,seasonal_product_explorer,drive_thru,Morning rush staffing could not keep up with the volume at the counter.,speed_of_service,,4,positive,synthetic
CMT-010780,SVY-010780,GST-010780,BB-069,2024-05-09,loyalty_regular,mobile_order,Order was accurate and the barista confirmed my preferences.,order_accuracy,price_value,5,positive,synthetic
CMT-010781,SVY-010781,GST-010781,BB-058,2024-06-25,at_risk_guest,mobile_order,Drive-thru wait felt longer than the in-store line today and the store was very clean.,drive_thru_experience,cleanliness,2,negative,synthetic
CMT-010783,SVY-010783,GST-010783,BB-084,2024-01-05,occasional_guest,in_store,Seasonal menu items are creative but portion sizes feel small.,seasonal_menu_interest,,4,negative,synthetic
CMT-010784,SVY-010784,GST-010784,BB-020,2024-06-01,loyalty_regular,in_store,Pickup timing was off and the ready notification came late but the staff was friendly throughout.,mobile_app_issues,staff_friendliness,5,positive,synthetic
CMT-010785,SVY-010785,GST-010785,BB-012,2024-01-31,price_sensitive_guest,mobile_order,Barista was warm and remembered my usual order.,staff_friendliness,rewards_value,4,positive,synthetic
CMT-010786,SVY-010786,GST-010786,BB-067,2024-06-02,occasional_guest,in_store,Mobile order instructions were confusing at this location and the pickup shelf was confusing.,mobile_app_issues,order_accuracy,4,positive,synthetic
CMT-010787,SVY-010787,GST-010787,BB-087,2024-03-08,mobile_first_guest,mobile_order,Drive-thru wait felt longer than the in-store line today.,drive_thru_experience,,4,positive,synthetic
CMT-010788,SVY-010788,GST-010788,BB-074,2024-05-20,loyalty_regular,drive_thru,Promo redemption made this visit feel like a good deal and drive-thru service was smooth.,price_value,drive_thru_experience,5,neutral,synthetic
CMT-010789,SVY-010789,GST-010789,BB-046,2024-03-27,price_sensitive_guest,drive_thru,Seasonal menu items are creative but portion sizes feel small.,seasonal_menu_interest,,4,negative,synthetic
CMT-010790,SVY-010790,GST-010790,BB-032,2024-01-26,occasional_guest,delivery,"Happy hour pricing helped, but regular menu prices still feel steep and my order was wrong.",price_value,order_accuracy,4,negative,synthetic
CMT-010791,SVY-010791,GST-010791,BB-089,2024-02-07,price_sensitive_guest,in_store,The store was clean and well maintained during a busy afternoon.,cleanliness,,5,positive,synthetic
CMT-010792,SVY-010792,GST-010792,BB-026,2024-06-18,occasional_guest,drive_thru,Order was accurate and the barista confirmed my preferences.,order_accuracy,,4,positive,synthetic
CMT-010793,SVY-010793,GST-010793,BB-043,2024-04-08,loyalty_regular,drive_thru,Customization notes were ignored on my mobile order.,order_accuracy,,5,negative,synthetic
CMT-010794,SVY-010794,GST-010794,BB-012,2024-01-11,occasional_guest,in_store,Morning rush staffing could not keep up with the volume at the counter but the seating area needed attention.,speed_of_service,cleanliness,5,negative,synthetic
CMT-010795,SVY-010795,GST-010795,BB-084,2024-04-26,occasional_guest,mobile_order,The rewards program does not feel as valuable as it used to.,rewards_value,,3,neutral,synthetic
CMT-010796,SVY-010796,GST-010796,BB-087,2024-02-17,occasional_guest,mobile_order,"The latte tasted different than usual, and the line took forever.",speed_of_service,,5,neutral,synthetic
CMT-010797,SVY-010797,GST-010797,BB-041,2024-02-28,loyalty_regular,mobile_order,"Happy hour pricing helped, but regular menu prices still feel steep.",price_value,,5,positive,synthetic
CMT-010798,SVY-010798,GST-010798,BB-034,2024-06-17,loyalty_regular,in_store,Points never posted after my last three visits.,rewards_value,,5,positive,synthetic
CMT-010799,SVY-010799,GST-010799,BB-090,2024-05-10,seasonal_product_explorer,in_store,"Mobile ordering was easy, but my drink was not ready when I arrived.",mobile_app_issues,,4,neutral,synthetic
CMT-010801,SVY-010801,GST-010801,BB-021,2024-05-09,occasional_guest,mobile_order,Mobile order instructions were confusing at this location.,mobile_app_issues,,4,positive,synthetic
CMT-010802,SVY-010802,GST-010802,BB-077,2024-05-12,price_sensitive_guest,drive_thru,Prices feel high for the cup size I received.,price_value,,5,positive,synthetic
CMT-010803,SVY-010803,GST-010803,BB-046,2024-04-10,mobile_first_guest,drive_thru,I waited far too long for a simple drip coffee order.,speed_of_service,,4,positive,synthetic
CMT-010804,SVY-010804,GST-010804,BB-090,2024-01-19,loyalty_regular,in_store,The store was clean and the cashier was helpful.,staff_friendliness,,4,positive,synthetic
CMT-010805,SVY-010805,GST-010805,BB-036,2024-05-07,occasional_guest,in_store,The store was clean and the cashier was helpful.,staff_friendliness,,4,positive,synthetic
CMT-010806,SVY-010806,GST-010806,BB-057,2024-06-20,at_risk_guest,in_store,Drive-thru lane was backed up and the speaker was hard to hear.,drive_thru_experience,,2,negative,synthetic
CMT-010807,SVY-010807,GST-010807,BB-039,2024-02-08,occasional_guest,delivery,The store was clean and well maintained during a busy afternoon and the app worked fine.,cleanliness,mobile_app_issues,4,positive,synthetic
CMT-010808,SVY-010808,GST-010808,BB-034,2024-04-05,mobile_first_guest,mobile_order,"Mobile ordering was easy, but my drink was not ready when I arrived.",mobile_app_issues,,5,negative,synthetic
CMT-010809,SVY-010809,GST-010809,BB-072,2024-05-06,loyalty_regular,in_store,Tier benefits are unclear and hard to redeem.,rewards_value,,5,negative,synthetic
CMT-010810,SVY-010810,GST-010810,BB-035,2024-02-08,price_sensitive_guest,drive_thru,My usual oat milk cortado was weaker and milkier than normal.,drink_consistency,,5,positive,synthetic
CMT-010811,SVY-010811,GST-010811,BB-049,2024-04-10,price_sensitive_guest,drive_thru,Prices feel high for the cup size I received.,price_value,mobile_app_issues,2,negative,synthetic
CMT-010812,SVY-010812,GST-010812,BB-044,2024-03-25,at_risk_guest,mobile_order,Pickup timing was off and the ready notification came late.,mobile_app_issues,,2,neutral,synthetic
CMT-010813,SVY-010813,GST-010813,BB-048,2024-05-15,price_sensitive_guest,delivery,"Happy hour pricing helped, but regular menu prices still feel steep and my order was correct.",price_value,order_accuracy,4,positive,synthetic
CMT-010814,SVY-010814,GST-010814,BB-042,2024-04-14,loyalty_regular,mobile_order,"Mobile ordering was easy, but my drink was ready on time when I arrived.",mobile_app_issues,,4,positive,synthetic
CMT-010815,SVY-010815,GST-010815,BB-049,2024-01-26,price_sensitive_guest,drive_thru,Tier benefits are unclear and hard to redeem.,rewards_value,,2,negative,synthetic
CMT-010816,SVY-010816,GST-010816,BB-076,2024-06-03,price_sensitive_guest,in_store,Received the wrong milk alternative twice in one week.,order_accuracy,,3,negative,synthetic
CMT-010817,SVY-010817,GST-010817,BB-058,2024-06-11,occasional_guest,in_store,"The latte tasted different than usual, and the line moved reasonably and my order was correct.",speed_of_service,order_accuracy,4,positive,synthetic
CMT-010818,SVY-010818,GST-010818,BB-089,2024-03-06,at_risk_guest,mobile_order,"Mobile ordering was easy, but my drink was not ready when I arrived.",mobile_app_issues,,3,negative,synthetic
CMT-010820,SVY-010820,GST-010820,BB-039,2024-02-28,at_risk_guest,drive_thru,Trash bins were overflowing near the condiment bar.,cleanliness,,3,negative,synthetic
CMT-010821,SVY-010821,GST-010821,BB-067,2024-02-06,mobile_first_guest,drive_thru,Seasonal menu items are creative but portion sizes feel small.,seasonal_menu_interest,,3,negative,synthetic
CMT-010822,SVY-010822,GST-010822,BB-088,2024-05-09,at_risk_guest,drive_thru,Promo redemption made this visit feel like a good deal.,price_value,,2,negative,synthetic
CMT-010824,SVY-010824,GST-010824,BB-033,2024-03-02,mobile_first_guest,delivery,The rewards program does not feel as valuable as it used to.,rewards_value,,4,negative,synthetic
CMT-010825,SVY-010825,GST-010825,BB-023,2024-03-10,loyalty_regular,mobile_order,Trash bins were overflowing near the condiment bar.,cleanliness,price_value,5,negative,synthetic
CMT-010826,SVY-010826,GST-010826,BB-089,2024-05-29,seasonal_product_explorer,mobile_order,I like the seasonal drinks and wanted to try the new cold brew.,seasonal_menu_interest,,4,negative,synthetic
CMT-010827,SVY-010827,GST-010827,BB-071,2024-06-22,occasional_guest,drive_thru,Birthday reward made me feel valued as a member and the wait felt unacceptable.,rewards_value,speed_of_service,5,negative,synthetic
CMT-010828,SVY-010828,GST-010828,BB-001,2024-06-19,occasional_guest,drive_thru,Drink quality feels inconsistent across visits to this location and drive-thru service was smooth.,drink_consistency,drive_thru_experience,4,negative,synthetic
CMT-010829,SVY-010829,GST-010829,BB-038,2024-05-16,at_risk_guest,in_store,Window team was fast but the order was correct at pickup.,drive_thru_experience,,4,positive,synthetic
CMT-010830,SVY-010830,GST-010830,BB-044,2024-04-30,seasonal_product_explorer,in_store,Seasonal menu items are creative but portion sizes feel small and the drive-thru was backed up.,seasonal_menu_interest,drive_thru_experience,4,positive,synthetic
CMT-010831,SVY-010831,GST-010831,BB-069,2024-01-05,loyalty_regular,in_store,Mobile order instructions were confusing at this location.,mobile_app_issues,,4,neutral,synthetic
CMT-010832,SVY-010832,GST-010832,BB-085,2024-02-25,mobile_first_guest,mobile_order,Birthday reward made me feel valued as a member.,rewards_value,,4,negative,synthetic
CMT-010833,SVY-010833,GST-010833,BB-070,2024-04-07,mobile_first_guest,drive_thru,The espresso tasted burnt today even though it is usually solid.,drink_consistency,,3,positive,synthetic
CMT-010834,SVY-010834,GST-010834,BB-080,2024-05-19,price_sensitive_guest,mobile_order,Promo redemption made this visit feel like a good deal and drive-thru service was smooth.,price_value,drive_thru_experience,4,positive,synthetic
CMT-010835,SVY-010835,GST-010835,BB-058,2024-04-10,price_sensitive_guest,mobile_order,Tier benefits are unclear and hard to redeem and the app worked fine.,rewards_value,mobile_app_issues,3,neutral,synthetic
CMT-010836,SVY-010836,GST-010836,BB-013,2024-05-06,loyalty_regular,drive_thru,Drive-thru handoff was smooth even with a long line.,drive_thru_experience,,4,negative,synthetic
CMT-010837,SVY-010837,GST-010837,BB-061,2024-01-21,occasional_guest,mobile_order,I waited far too long for a simple drip coffee order.,speed_of_service,,3,negative,synthetic
CMT-010838,SVY-010838,GST-010838,BB-005,2024-05-27,mobile_first_guest,drive_thru,Drive-thru lane was backed up and the speaker was hard to hear.,drive_thru_experience,,4,negative,synthetic
CMT-010839,SVY-010839,GST-010839,BB-044,2024-02-19,mobile_first_guest,delivery,I waited far too long for a simple drip coffee order.,speed_of_service,,5,positive,synthetic
CMT-010840,SVY-010840,GST-010840,BB-072,2024-01-23,at_risk_guest,drive_thru,Prices feel high for the cup size I received.,price_value,drink_consistency,3,negative,synthetic
CMT-010841,SVY-010841,GST-010841,BB-017,2024-06-01,at_risk_guest,mobile_order,"Happy hour pricing helped, but regular menu prices still feel steep.",price_value,,1,negative,synthetic
CMT-010842,SVY-010842,GST-010842,BB-044,2024-02-18,at_risk_guest,delivery,Birthday reward made me feel valued as a member.,rewards_value,,2,positive,synthetic
CMT-010844,SVY-010844,GST-010844,BB-068,2024-02-26,occasional_guest,in_store,Barista was warm and remembered my usual order.,staff_friendliness,,4,positive,synthetic
CMT-010845,SVY-010845,GST-010845,BB-040,2024-02-21,occasional_guest,mobile_order,The store was clean and well maintained during a busy afternoon.,cleanliness,,3,positive,synthetic
CMT-010846,SVY-010846,GST-010846,BB-007,2024-02-04,mobile_first_guest,mobile_order,Morning rush staffing could not keep up with the volume at the counter.,speed_of_service,,4,neutral,synthetic
CMT-010847,SVY-010847,GST-010847,BB-082,2024-05-12,loyalty_regular,in_store,Order was accurate and the barista confirmed my preferences.,order_accuracy,,4,positive,synthetic
CMT-010848,SVY-010848,GST-010848,BB-056,2024-03-24,at_risk_guest,in_store,The espresso tasted burnt today even though it is usually solid but seasonal drinks are hit or miss.,drink_consistency,seasonal_menu_interest,3,positive,synthetic
CMT-010849,SVY-010849,GST-010849,BB-031,2024-04-22,loyalty_regular,in_store,The espresso tasted burnt today even though it is usually solid.,drink_consistency,,4,negative,synthetic
CMT-010850,SVY-010850,GST-010850,BB-016,2024-06-27,at_risk_guest,mobile_order,Window team was fast but the order was wrong at pickup.,drive_thru_experience,,4,negative,synthetic
CMT-010851,SVY-010851,GST-010851,BB-047,2024-01-30,price_sensitive_guest,drive_thru,The latte tasted different than usual and did not match my last visit.,drink_consistency,,3,negative,synthetic
CMT-010852,SVY-010852,GST-010852,BB-079,2024-05-21,seasonal_product_explorer,mobile_order,Promo redemption made this visit feel like a good deal and quality was not consistent.,price_value,drink_consistency,4,negative,synthetic
CMT-010855,SVY-010855,GST-010855,BB-038,2024-05-12,occasional_guest,mobile_order,"The latte tasted different than usual, and the line took forever.",speed_of_service,,3,negative,synthetic
CMT-010856,SVY-010856,GST-010856,BB-066,2024-02-17,mobile_first_guest,delivery,The latte tasted different than usual and did not match my last visit.,drink_consistency,,4,positive,synthetic
CMT-010857,SVY-010857,GST-010857,BB-016,2024-06-29,loyalty_regular,drive_thru,Drive-thru wait felt longer than the in-store line today.,drive_thru_experience,,5,positive,synthetic
CMT-010858,SVY-010858,GST-010858,BB-067,2024-06-13,loyalty_regular,delivery,Drive-thru wait felt longer than the in-store line today.,drive_thru_experience,,4,negative,synthetic
CMT-010859,SVY-010859,GST-010859,BB-067,2024-01-10,loyalty_regular,in_store,Promo redemption made this visit feel like a good deal.,price_value,,4,neutral,synthetic
CMT-010860,SVY-010860,GST-010860,BB-025,2024-01-29,loyalty_regular,drive_thru,I waited far too long for a simple drip coffee order.,speed_of_service,,5,positive,synthetic
CMT-010861,SVY-010861,GST-010861,BB-057,2024-03-27,loyalty_regular,in_store,Floor near the pickup area was messy during peak hours and the cashier was helpful.,cleanliness,staff_friendliness,4,positive,synthetic
CMT-010862,SVY-010862,GST-010862,BB-030,2024-04-01,at_risk_guest,drive_thru,Received the wrong milk alternative twice in one week.,order_accuracy,,4,negative,synthetic
CMT-010864,SVY-010864,GST-010864,BB-040,2024-06-05,seasonal_product_explorer,drive_thru,"The latte tasted different than usual, and the line moved reasonably.",speed_of_service,,4,positive,synthetic
CMT-010865,SVY-010865,GST-010865,BB-086,2024-04-13,at_risk_guest,in_store,Drive-thru wait felt longer than the in-store line today.,drive_thru_experience,,3,negative,synthetic
CMT-010866,SVY-010866,GST-010866,BB-080,2024-02-11,price_sensitive_guest,drive_thru,Drive-thru lane was backed up and the speaker was hard to hear.,drive_thru_experience,,3,negative,synthetic
CMT-010867,SVY-010867,GST-010867,BB-038,2024-04-09,at_risk_guest,drive_thru,My order was correct and the pickup shelf was confusing and the price felt fair for the size.,order_accuracy,price_value,3,positive,synthetic
CMT-010868,SVY-010868,GST-010868,BB-024,2024-02-11,loyalty_regular,drive_thru,Barista was warm and remembered my usual order and the line took forever.,staff_friendliness,speed_of_service,5,negative,synthetic
CMT-010869,SVY-010869,GST-010869,BB-083,2024-01-30,at_risk_guest,in_store,"Happy hour pricing helped, but regular menu prices still feel steep but the staff was friendly throughout.",price_value,staff_friendliness,2,negative,synthetic
CMT-010870,SVY-010870,GST-010870,BB-012,2024-06-08,at_risk_guest,in_store,Prices feel high for the cup size I received and the drive-thru was backed up.,price_value,drive_thru_experience,3,positive,synthetic
CMT-010871,SVY-010871,GST-010871,BB-089,2024-01-15,at_risk_guest,delivery,The store was clean and the cashier was helpful.,staff_friendliness,speed_of_service,3,negative,synthetic
CMT-010872,SVY-010872,GST-010872,BB-076,2024-05-25,loyalty_regular,delivery,Drink quality feels inconsistent across visits to this location and my order was correct.,drink_consistency,order_accuracy,3,positive,synthetic
CMT-010873,SVY-010873,GST-010873,BB-021,2024-04-12,price_sensitive_guest,mobile_order,Mobile order instructions were confusing at this location.,mobile_app_issues,,4,positive,synthetic
CMT-010874,SVY-010874,GST-010874,BB-032,2024-03-14,occasional_guest,drive_thru,Barista was warm and remembered my usual order.,staff_friendliness,drive_thru_experience,3,positive,synthetic
CMT-010875,SVY-010875,GST-010875,BB-039,2024-05-26,mobile_first_guest,in_store,Drive-thru lane was backed up and the speaker was hard to hear and the app worked fine.,drive_thru_experience,mobile_app_issues,4,negative,synthetic
CMT-010876,SVY-010876,GST-010876,BB-018,2024-01-08,loyalty_regular,mobile_order,Team felt rushed and did not greet guests at the counter but mobile ordering was easy.,staff_friendliness,mobile_app_issues,5,neutral,synthetic
CMT-010877,SVY-010877,GST-010877,BB-021,2024-06-20,loyalty_regular,delivery,Birthday reward made me feel valued as a member and my order was wrong.,rewards_value,order_accuracy,5,negative,synthetic
CMT-010878,SVY-010878,GST-010878,BB-067,2024-04-05,loyalty_regular,mobile_order,Loved the new seasonal drink and would order again and the pickup shelf was confusing.,seasonal_menu_interest,order_accuracy,3,negative,synthetic
CMT-010879,SVY-010879,GST-010879,BB-074,2024-04-09,seasonal_product_explorer,mobile_order,Pickup timing was off and the ready notification came late.,mobile_app_issues,,5,positive,synthetic
CMT-010880,SVY-010880,GST-010880,BB-083,2024-03-06,seasonal_product_explorer,in_store,Barista was warm and remembered my usual order.,staff_friendliness,,4,positive,synthetic
CMT-010881,SVY-010881,GST-010881,BB-068,2024-03-25,loyalty_regular,drive_thru,Drive-thru wait felt longer than the in-store line today but the staff was friendly throughout.,drive_thru_experience,staff_friendliness,5,positive,synthetic
CMT-010882,SVY-010882,GST-010882,BB-033,2024-06-15,mobile_first_guest,mobile_order,Mobile order instructions were confusing at this location and the drink tasted off.,mobile_app_issues,drink_consistency,4,positive,synthetic
CMT-010883,SVY-010883,GST-010883,BB-013,2024-06-29,occasional_guest,drive_thru,Loved the new seasonal drink and would order again.,seasonal_menu_interest,,5,positive,synthetic
CMT-010884,SVY-010884,GST-010884,BB-051,2024-04-29,mobile_first_guest,drive_thru,The line took forever even though there were only three people ahead of me.,speed_of_service,,5,negative,synthetic
CMT-010885,SVY-010885,GST-010885,BB-019,2024-03-08,at_risk_guest,delivery,The store was clean and the cashier was helpful.,staff_friendliness,,3,positive,synthetic
CMT-010886,SVY-010886,GST-010886,BB-034,2024-03-14,loyalty_regular,in_store,The rewards program does not feel as valuable as it used to but seasonal drinks are hit or miss.,rewards_value,seasonal_menu_interest,5,negative,synthetic
CMT-010887,SVY-010887,GST-010887,BB-084,2024-05-30,occasional_guest,mobile_order,Trash bins were overflowing near the condiment bar.,cleanliness,,3,positive,synthetic
CMT-010888,SVY-010888,GST-010888,BB-013,2024-02-19,loyalty_regular,delivery,The rewards program does not feel as valuable as it used to.,rewards_value,,5,neutral,synthetic
CMT-010889,SVY-010889,GST-010889,BB-072,2024-05-29,occasional_guest,in_store,"Happy hour pricing helped, but regular menu prices still feel steep.",price_value,,4,neutral,synthetic
CMT-010890,SVY-010890,GST-010890,BB-066,2024-03-28,loyalty_regular,mobile_order,The latte tasted different than usual and did not match my last visit.,drink_consistency,drive_thru_experience,5,positive,synthetic
CMT-010891,SVY-010891,GST-010891,BB-053,2024-05-30,loyalty_regular,drive_thru,Mobile order instructions were confusing at this location.,mobile_app_issues,,4,positive,synthetic
CMT-010892,SVY-010892,GST-010892,BB-083,2024-06-25,loyalty_regular,in_store,Mobile order instructions were confusing at this location.,mobile_app_issues,,5,neutral,synthetic
CMT-010894,SVY-010894,GST-010894,BB-063,2024-01-07,mobile_first_guest,mobile_order,"The latte tasted different than usual, and the line took forever.",speed_of_service,,4,negative,synthetic
CMT-010895,SVY-010895,GST-010895,BB-022,2024-06-11,at_risk_guest,drive_thru,Floor near the pickup area was messy during peak hours.,cleanliness,,2,positive,synthetic
CMT-010896,SVY-010896,GST-010896,BB-024,2024-03-15,seasonal_product_explorer,mobile_order,Drive-thru wait felt longer than the in-store line today and I liked the seasonal option.,drive_thru_experience,seasonal_menu_interest,4,neutral,synthetic
CMT-010897,SVY-010897,GST-010897,BB-013,2024-02-28,occasional_guest,mobile_order,Floor near the pickup area was messy during peak hours.,cleanliness,,5,neutral,synthetic
CMT-010898,SVY-010898,GST-010898,BB-075,2024-04-17,seasonal_product_explorer,drive_thru,Pickup timing was off and the ready notification came late.,mobile_app_issues,,3,positive,synthetic
CMT-010899,SVY-010899,GST-010899,BB-064,2024-05-17,at_risk_guest,delivery,The store was clean and well maintained during a busy afternoon and the drink tasted off.,cleanliness,drink_consistency,2,negative,synthetic
CMT-010900,SVY-010900,GST-010900,BB-067,2024-03-23,mobile_first_guest,in_store,The store was clean and the cashier was helpful and the app worked fine.,staff_friendliness,mobile_app_issues,4,negative,synthetic
CMT-010901,SVY-010901,GST-010901,BB-046,2024-06-19,at_risk_guest,drive_thru,App crashed while I tried to customize my drink.,mobile_app_issues,,3,positive,synthetic
CMT-010902,SVY-010902,GST-010902,BB-019,2024-06-14,occasional_guest,in_store,The line took forever even though there were only three people ahead of me.,speed_of_service,cleanliness,3,negative,synthetic
CMT-010903,SVY-010903,GST-010903,BB-040,2024-01-15,occasional_guest,in_store,Tier benefits are unclear and hard to redeem.,rewards_value,drink_consistency,3,positive,synthetic
CMT-010904,SVY-010904,GST-010904,BB-063,2024-03-29,loyalty_regular,delivery,The line moved reasonably even though there were only three people ahead of me.,speed_of_service,,5,positive,synthetic
CMT-010905,SVY-010905,GST-010905,BB-075,2024-02-19,occasional_guest,drive_thru,Drive-thru lane was backed up and the speaker was hard to hear and the wait felt unacceptable.,drive_thru_experience,speed_of_service,4,neutral,synthetic
CMT-010906,SVY-010906,GST-010906,BB-002,2024-04-02,at_risk_guest,mobile_order,Mobile order instructions were confusing at this location.,mobile_app_issues,,2,positive,synthetic
CMT-010907,SVY-010907,GST-010907,BB-078,2024-04-14,occasional_guest,drive_thru,Window team was fast but the order was correct at pickup.,drive_thru_experience,,3,positive,synthetic
CMT-010908,SVY-010908,GST-010908,BB-031,2024-04-21,occasional_guest,mobile_order,The staff was friendly even though the drive-thru was backed up and the drink tasted off.,staff_friendliness,drink_consistency,3,neutral,synthetic
CMT-010909,SVY-010909,GST-010909,BB-088,2024-04-08,price_sensitive_guest,delivery,The rewards program feels valuable as it used to.,rewards_value,,4,positive,synthetic
CMT-010910,SVY-010910,GST-010910,BB-088,2024-04-24,at_risk_guest,mobile_order,The store was clean and well maintained during a busy afternoon.,cleanliness,,3,negative,synthetic
CMT-010911,SVY-010911,GST-010911,BB-008,2024-02-15,seasonal_product_explorer,in_store,Seasonal menu items are creative but portion sizes feel small.,seasonal_menu_interest,,4,positive,synthetic
CMT-010912,SVY-010912,GST-010912,BB-088,2024-01-26,occasional_guest,in_store,Loved the new seasonal drink and would order again.,seasonal_menu_interest,,4,neutral,synthetic
CMT-010913,SVY-010913,GST-010913,BB-044,2024-05-26,at_risk_guest,mobile_order,I like the seasonal drinks and wanted to try the new cold brew.,seasonal_menu_interest,,3,neutral,synthetic
CMT-010914,SVY-010914,GST-010914,BB-010,2024-05-02,price_sensitive_guest,drive_thru,Promo redemption made this visit feel like a good deal.,price_value,staff_friendliness,4,positive,synthetic
